-0.42122307419776917,2.340146780014038
-0.758201539516449,4.212264060974121
-1.0277843475341797,5.709958076477051
-1.2551389932632446,7.6294636726379395
-1.5964605808258057,8.513650894165039
-1.8695178031921387,9.221000671386719
-2.087963581085205,9.786880493164062
-2.143573760986328,10.164338111877441
-2.1880617141723633,10.466304779052734
-2.2236521244049072,10.707878112792969
-2.252124547958374,10.90113639831543
-2.441786050796509,10.996332168579102
-2.593515157699585,11.072488784790039
-2.7148985862731934,11.133414268493652
-2.8029749393463135,11.283407211303711
-2.8734359741210938,11.403401374816895
-2.929804801940918,11.499397277832031
-2.974769115447998,11.576210021972656
-2.8128819465637207,11.522090911865234
-2.6833722591400146,11.478795051574707
-2.5797643661499023,11.444158554077148
-2.613355875015259,11.429917335510254
-2.6402292251586914,11.418523788452148
-2.6617279052734375,11.409409523010254
-2.678926706314087,11.402117729187012
-2.6524126529693604,11.570291519165039
-2.6312012672424316,11.70483112335205
-2.614232301712036,11.81246280670166
-2.600515604019165,11.740463256835938
-2.4750828742980957,11.681208610534668
-2.374736785888672,11.633805274963379
-2.294459819793701,11.595882415771484
-2.3748350143432617,11.584941864013672
-2.4391350746154785,11.576189041137695
-2.490575075149536,11.56918716430664
-2.526524305343628,11.69823169708252
-2.555283784866333,11.801467895507812
-2.578291177749634,11.88405704498291
-2.5966970920562744,11.950127601623535
-2.5451529026031494,12.041680335998535
-2.5039174556732178,12.114922523498535
-2.4709291458129883,12.173516273498535
-2.4459116458892822,12.22021484375
-2.4251585006713867,12.206843376159668
-2.4085559844970703,12.196146965026855
-2.3952739238739014,12.187589645385742
-2.327462911605835,12.180298805236816
-2.273214101791382,12.174466133117676
-2.2298150062561035,12.169800758361816
-2.197345018386841,12.306961059570312
-2.067810535430908,12.415192604064941
-1.96418297290802,12.501777648925781
-1.8812810182571411,12.571045875549316
-1.8211016654968262,12.462679862976074
-1.7729581594467163,12.37598705291748
-1.720989465713501,11.585509300231934
-1.6947193145751953,11.629612922668457
-1.6737031936645508,11.664895057678223
-1.6596747636795044,11.771825790405273
-1.583046555519104,11.856425285339355
-1.5217440128326416,11.924104690551758
-1.4695221185684204,11.854416847229004
-1.4222941398620605,11.798587799072266
-1.3845118284225464,11.753924369812012
-1.0769686698913574,11.736680030822754
-0.8309341669082642,11.722885131835938
-0.6341065764427185,11.711849212646484
0.17963998019695282,11.823738098144531
0.8306372165679932,11.913249969482422
1.3514349460601807,11.984859466552734
2.3931891918182373,11.95458698272705
3.226592540740967,11.930368423461914
3.893315315246582,11.910993576049805
4.913522243499756,12.177491188049316
5.729687690734863,12.390689849853516
6.382620334625244,12.561248779296875
7.193150997161865,12.822541236877441
7.841575622558594,13.031575202941895
8.377055168151855,13.200948715209961
9.273012161254883,13.486867904663086
9.989778518676758,13.71560287475586
10.560510635375977,13.898247718811035
11.430837631225586,14.072196006774902
12.12709903717041,14.21135425567627
12.672419548034668,15.044031143188477
13.606771469116211,15.184502601623535
14.354252815246582,15.296879768371582
14.952404022216797,15.595751762390137
16.090429306030273,15.825316429138184
17.0008487701416,16.008968353271484
17.728151321411133,16.438119888305664
18.73512840270996,16.77529525756836
19.54071044921875,17.04503631591797
20.88317108154297,17.07007598876953
21.46660041809082,17.097198486328125
21.9333438873291,17.118896484375
22.131772994995117,16.964418411254883
22.290515899658203,16.840835571289062
22.417510986328125,16.74197006225586
22.26375961303711,16.440017700195312
22.140758514404297,16.198455810546875
22.0423583984375,16.005205154418945
21.849821090698242,15.524802207946777
21.695791244506836,15.140480041503906
21.572566986083984,14.833022117614746
21.690975189208984,14.505487442016602
21.785701751708984,14.243459701538086
21.854814529418945,14.032981872558594
21.698110580444336,13.828215599060059
21.5727481842041,13.664402961730957
21.478981018066406,12.81134033203125
21.1712703704834,12.391489028930664
20.92510223388672,12.055607795715332
20.730445861816406,11.459654808044434
20.59652328491211,10.982576370239258
20.489383697509766,10.600914001464844
20.415708541870117,9.743695259094238
20.362218856811523,9.057841300964355
20.319427490234375,8.50915813446045
21.00478744506836,7.368327617645264
21.057085037231445,6.462832927703857
21.098922729492188,5.738437175750732
21.302703857421875,4.864548206329346
21.465728759765625,4.165436744689941
21.596149444580078,3.6061477661132812
21.794124603271484,2.914670467376709
21.952505111694336,2.3614885807037354
22.079208374023438,1.918943166732788
22.201915740966797,1.469307541847229
22.300081253051758,1.109598994255066
22.37861442565918,0.8218321800231934
22.68516731262207,0.32887905836105347
22.930410385131836,-0.0654834508895874
